scenario,quarter_index,quarter,country,rank,composite_score,implementation_score,innovation_score,investment_score,talent_score,infrastructure_score,operating_environment_score,research_score,development_score,commercial_ecosystem_score,government_strategy_score
baseline,11,2028Q3,Japan,12.0,23.72816170561507,21.038200099767923,25.633671417347387,24.910729502325097,10.658287738652158,40.800648,40.613047,20.311903,32.50212902426824,12.014841371097106,71.96
baseline,11,2028Q3,Spain,13.0,22.916200413203107,32.182436782399996,11.816221429493897,25.902260037129544,28.328127999999992,30.508564999999997,57.942934,15.794281572664497,6.6819999999999995,7.982661881503395,91.28
baseline,12,2028Q4,United States of America,1.0,76.93053172351355,73.72280236693332,75.6280639301334,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.59999830763488,85.5956,77.39
baseline,12,2028Q4,China,2.0,51.12617122529534,33.8013536816,72.16914295455028,45.0951843713887,17.608435999999998,63.96388299999999,65.70797,78.87313576304373,63.50192984948569,31.45224267836519,94.87
baseline,12,2028Q4,South Korea,3.0,38.512535126590414,31.873899842118906,52.04780057154621,27.783998527431,22.720750669359074,48.873993999999996,50.010816000000005,25.094224,86.83501480527593,11.416244755934107,87.5
baseline,12,2028Q4,Singapore,4.0,33.87017118221725,52.253052336870326,19.090636271894017,28.638160167339155,56.91765793536797,42.13708899999999,45.990356,20.415143,17.38118227114817,14.60956261735077,79.82
baseline,12,2028Q4,United Kingdom,5.0,33.247983416680896,37.38945935893333,30.612752421198294,30.99845002643061,35.37574299999999,31.680918,60.76709700000001,41.821776417960095,16.146,16.794512235747604,82.82
baseline,12,2028Q4,Canada,6.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,12,2028Q4,Germany,7.0,30.920655761507334,35.78758321866667,28.643046828791682,27.013172573886756,32.084827,35.029208999999994,58.791722,37.179195003721574,17.625999999999998,11.21530640372411,84.65
baseline,12,2028Q4,India,8.0,29.6736428181355,47.02648812917825,19.813899408707925,18.42654841499808,56.25842056124528,18.771287,51.527429000000005,19.67744,19.99001862139683,7.352234483150405,58.83
baseline,12,2028Q4,Israel,9.0,28.44291837020252,39.797393102509716,19.812208392726433,24.447047207989762,40.24670866954864,30.116510999999996,57.058828,20.810449000000002,18.523844684486946,19.112382945309236,43.91
baseline,12,2028Q4,France,10.0,27.164053628998577,31.81229328586667,22.41792255009823,27.397268370949753,23.834751999999998,37.703493,65.93375,29.09519868325018,13.8,9.909369390759295,91.2
baseline,12,2028Q4,UAE,11.0,26.478953563941836,39.812250434937056,8.863434354793384,33.32803813802572,35.20996590676463,50.14824,45.262485999999996,7.100418,11.138843982490458,20.15731905772292,81.38
baseline,12,2028Q4,Japan,12.0,23.806149783122535,21.093046058745465,25.688209499027554,25.06191810654733,10.742030550608902,40.800648,40.613047,20.311903,32.62705583251568,12.207469753367825,71.96
baseline,12,2028Q4,Spain,13.0,22.99231494204804,32.182436782399996,11.871878195991291,26.126497230729406,28.328127999999992,30.508564999999997,57.942934,15.893061910581924,6.6819999999999995,8.268360979463012,91.28
baseline,13,2029Q1,United States of America,1.0,76.95378430452469,73.72280236693332,75.68940020291403,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.74049728655413,85.5956,77.39
baseline,13,2029Q1,China,2.0,51.22538494281589,33.8013536816,72.28297835852274,45.3223754827473,17.608435999999998,63.96388299999999,65.70797,78.9732659606783,63.63221108583173,31.74170534304435,94.87
baseline,13,2029Q1,South Korea,3.0,38.57771491744563,31.928978347182017,52.066672344473325,27.937253136031217,22.804848549646803,48.873993999999996,50.010816000000005,25.094224,86.87824313830714,11.611505420466717,87.5
baseline,13,2029Q1,Singapore,4.0,33.944290602818256,52.29212159707306,19.154883252694205,28.782407774966295,56.977311732501626,42.13708899999999,45.990356,20.415143,17.52834861810497,14.793347522612496,79.82
baseline,13,2029Q1,United Kingdom,5.0,33.31414216475261,37.38945935893333,30.656035401087323,31.201154921928257,35.37574299999999,31.680918,60.76709700000001,41.89859560183616,16.146,17.052777177731393,82.82
baseline,13,2029Q1,Canada,6.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,13,2029Q1,Germany,7.0,30.99034189335459,35.78758321866667,28.686779679022855,27.2294320020781,32.084827,35.029208999999994,58.791722,37.25681262320958,17.625999999999998,11.490841084512976,84.65
baseline,13,2029Q1,India,8.0,29.74863824158865,47.061761316424956,19.87125300783672,18.590690796614886,56.31227823721237,18.771287,51.527429000000005,19.67744,20.121394750881574,7.561367185946118,58.83
baseline,13,2029Q1,Israel,9.0,28.513399269422553,39.83879543301819,19.871967624448132,24.579663580906313,40.309924768655634,30.116510999999996,57.058828,20.810449000000002,18.660731238841606,19.281348572771314,43.91
baseline,13,2029Q1,France,10.0,27.237161181789123,31.81229328586667,22.468717001457755,27.616727195694686,23.834751999999998,37.703493,65.93375,29.185349322343804,13.8,10.188980401146752,91.2
baseline,13,2029Q1,UAE,11.0,26.560400368004995,39.874991980313766,8.933504625525362,33.45776224987774,35.30576427613054,50.14824,45.262485999999996,7.100418,11.299349357925465,20.322599674844227,81.38
baseline,13,2029Q1,Japan,12.0,23.883876727565156,21.14771208729043,25.74256850034242,25.212610853929156,10.825498631652728,40.800648,40.613047,20.311903,32.75157243311064,12.399466367778139,71.96
baseline,13,2029Q1,Spain,13.0,23.068203175836842,32.182436782399996,11.927362204856905,26.349968983793627,28.328127999999992,30.508564999999997,57.942934,15.991535636054557,6.6819999999999995,8.553084834791985,91.28
baseline,14,2029Q2,United States of America,1.0,76.97691313691155,73.72280236693332,75.75041004830273,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.88024853964691,85.5956,77.39
baseline,14,2029Q2,China,2.0,51.324060679387244,33.8013536816,72.39620271307544,45.548289097871276,17.608435999999998,63.96388299999999,65.70797,79.0728557136386,63.76179897446899,32.02954035837588,94.87
baseline,14,2029Q2,South Korea,3.0,38.64268189520544,31.983876158910082,52.08548215035125,28.09000291708253,22.888670534166447,48.873993999999996,50.010816000000005,25.094224,86.92132952748129,11.80612288761966,87.5
baseline,14,2029Q2,Singapore,4.0,34.01816779603874,52.331062684680774,19.218919273144543,28.92618143456432,57.0367698263652,42.13708899999999,45.990356,20.415143,17.675031732018716,14.976528573882732,79.82
baseline,14,2029Q2,United Kingdom,5.0,33.38009218624713,37.38945935893333,30.699184031362226,31.40322752465767,35.37574299999999,31.680918,60.76709700000001,41.97517634030628,16.146,17.310236519758142,82.82
baseline,14,2029Q2,Canada,6.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,14,2029Q2,Germany,7.0,31.059808344570392,35.78758321866667,28.73037678325023,27.445024908990888,32.084827,35.029208999999994,58.791722,37.334189318961435,17.625999999999998,11.765526555030359,84.65
baseline,14,2029Q2,India,8.0,29.823388430695243,47.096918784665974,19.92841828161253,18.754295624848147,56.36595922495822,18.771287,51.527429000000005,19.67744,20.252339495826646,7.769814995596677,58.83
baseline,14,2029Q2,Israel,9.0,28.583648492227653,39.880061936942965,19.931530631720467,24.711845990633883,40.372933477824155,30.116510999999996,57.058828,20.810449000000002,18.797168314714373,19.44976129065737,43.91
baseline,14,2029Q2,France,10.0,27.310043006032156,31.81229328586667,22.519353787726825,27.835505371616573,23.834751999999998,37.703493,65.93375,29.275220135427155,13.8,10.46772420145345,91.2
baseline,14,2029Q2,UAE,11.0,26.641580190356052,39.93752769259702,9.003344814646606,33.58706018622168,35.40124836451092,50.14824,45.262485999999996,7.100418,11.459327700498656,20.4873373046213,81.38
baseline,14,2029Q2,Japan,12.0,23.961348387353134,21.202198775691727,25.79674900931738,25.36280937270407,10.908692883079784,40.800648,40.613047,20.311903,32.87568017300434,12.590833288849389,71.96
baseline,14,2029Q2,Spain,13.0,23.143851636207458,32.182436782399996,11.982673992327417,26.572801293802137,28.328127999999992,30.508564999999997,57.942934,16.089703700802076,6.6819999999999995,8.836993980030808,91.28
baseline,15,2029Q3,United States of America,1.0,76.99991887925572,73.72280236693332,75.81109520352345,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.01925604625825,85.5956,77.39
baseline,15,2029Q3,China,2.0,51.42220138433474,33.8013536816,72.50879594815885,45.77301725664981,17.608435999999998,63.96388299999999,65.70797,79.17190796193361,63.890697205345894,32.31586499176262,94.87
baseline,15,2029Q3,South Korea,3.0,38.70743654705919,32.038593870094815,52.10423019265399,28.24225105204815,22.97221752803565,48.873993999999996,50.010816000000005,25.094224,86.96427443888294,12.000101210873785,87.5
baseline,15,2029Q3,Singapore,4.0,34.0918001650962,52.36987602018298,19.282745025951044,29.069493574823255,57.09603285899276,42.13708899999999,45.990356,20.415143,17.821233199625617,15.159121606471704,79.82
baseline,15,2029Q3,United Kingdom,5.0,33.44583777910498,37.38945935893333,30.742198729041867,31.60465222623977,35.37574299999999,31.680918,60.76709700000001,42.05151937350082,16.146,17.566870375297206,82.82
baseline,15,2029Q3,Canada,6.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,15,2029Q3,Germany,7.0,31.129054296009155,35.78758321866667,28.773838562827017,27.659964705719133,32.084827,35.029208999999994,58.791722,37.411325838800195,17.625999999999998,12.039379902260798,84.65
baseline,15,2029Q3,India,8.0,29.89788471430175,47.13196091353492,19.985395848417454,18.917364662502393,56.41946410413516,18.771287,51.527429000000005,19.67744,20.38285427271937,7.977580158079473,58.83
baseline,15,2029Q3,Israel,9.0,28.653666911021705,39.921193059883606,19.990898058862882,24.84357998477222,40.43573547742815,30.116510999999996,57.058828,20.810449000000002,18.933157388005547,19.617602685261602,43.91
baseline,15,2029Q3,France,10.0,27.38269344995726,31.81229328586667,22.569833398295124,28.053575457219267,23.834751999999998,37.703493,65.93375,29.364811991075292,13.8,10.74556582865398,91.2
baseline,15,2029Q3,UAE,11.0,26.72249391085365,39.99985824705331,9.072955677649379,33.71593334714855,35.49641920295191,50.14824,45.262485999999996,7.100418,11.61878074076664,20.65153373090067,81.38
baseline,15,2029Q3,Japan,12.0,24.03857103891854,21.25650671230171,25.850751612047013,25.512515285753004,10.991614203229394,40.800648,40.613047,20.311903,32.99938039472519,12.781572584283236,71.96
baseline,15,2029Q3,Spain,13.0,23.21924626479879,32.182436782399996,12.037814092975022,26.794927038851625,28.328127999999992,30.508564999999997,57.942934,16.18756705359003,6.6819999999999995,9.120002895614583,91.28
baseline,16,2029Q4,United States of America,1.0,77.02280218663388,73.72280236693332,75.87145739655475,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.15752376455532,85.5956,77.39
baseline,16,2029Q4,China,2.0,51.51979605372882,33.8013536816,72.62076272401688,45.99658343740967,17.608435999999998,63.96388299999999,65.70797,79.2704256294614,64.01890944877326,32.60070915678257,94.87
baseline,16,2029Q4,South Korea,3.0,38.77197956834996,32.093132071583184,52.122916674187444,28.393999192622367,23.05549043340267,48.873993999999996,50.010816000000005,25.094224,87.00707833706619,12.193442494641662,87.5
baseline,16,2029Q4,Singapore,4.0,34.16518971431529,52.40856202268971,19.346361201545136,29.212335954178513,57.155101470312076,42.13708899999999,45.990356,20.415143,17.96695460245173,15.341116119857496,79.82
baseline,16,2029Q4,United Kingdom,5.0,33.51137803056983,37.38945935893333,30.78507990985069,31.805409481834126,35.37574299999999,31.680918,60.76709700000001,42.127625439252796,16.146,17.82265384239902,82.82
baseline,16,2029Q4,Canada,6.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,16,2029Q4,Germany,7.0,31.198076736834256,35.78758321866667,28.817165437798575,27.87423587622947,32.084827,35.029208999999994,58.791722,37.488222928227714,17.625999999999998,12.312381357330711,84.65
baseline,16,2029Q4,India,8.0,29.972141989152302,47.16688808142,20.042186324603065,19.07989966659415,56.47279345249389,18.771287,51.527429000000005,19.67744,20.512940493395906,8.184664911997421,58.83
baseline,16,2029Q4,Israel,9.0,28.723455289366257,39.96218924597784,20.050070548079134,24.974877911339163,40.498331445609494,30.116510999999996,57.058828,20.810449000000002,19.068699929769174,19.784888489110365,43.91
baseline,16,2029Q4,France,10.0,27.455118979628363,31.81229328586667,22.620156321033292,28.271006974445555,23.834751999999998,37.703493,65.93375,29.454125755167233,13.8,11.022593860187367,91.2
baseline,16,2029Q4,UAE,11.0,26.80314006738357,40.06198431673378,9.142337967545224,33.84438312814974,35.591277819117124,50.14824,45.262485999999996,7.100418,11.77771020360359,20.8151907316685,81.38
baseline,16,2029Q4,Japan,12.0,24.115540795622575,21.31063648354257,25.904576892701378,25.661730210621926,11.074263487493738,40.800648,40.613047,20.311903,33.122674436393304,12.971686314984101,71.96
baseline,16,2029Q4,Spain,13.0,23.2944094809885,32.182436782399996,12.092783039712629,27.016336203045903,28.328127999999992,30.508564999999997,57.942934,16.285126640239035,6.6819999999999995,9.402098820357446,91.28
rec1_only,1,2026Q1,United States of America,1.0,76.66639400359998,73.72280236693332,74.9313144711158,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.004,85.5956,77.39
rec1_only,1,2026Q1,China,2.0,49.998453436799984,33.8013536816,70.8754281382221,42.51350548596991,17.608435999999998,63.96388299999999,65.70797,77.735177,62.022,28.162943,94.87
rec1_only,1,2026Q1,South Korea,3.0,37.781293510599994,31.255939021866666,51.83606237509893,26.064518629524198,21.777202999999997,48.873993999999996,50.010816000000005,25.094224,86.35000000000001,9.225467,87.5
rec1_only,1,2026Q1,Singapore,4.0,33.038641044599984,51.814709428799986,18.36979568662622,27.01966435136234,56.248363999999995,42.13708899999999,45.990356,20.415143,15.729999999999999,12.547448000000001,79.82
rec1_only,1,2026Q1,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec1_only,1,2026Q1,United Kingdom,6.0,32.50625984399999,37.38945935893333,30.127651992614076,28.72639167954453,35.37574299999999,31.680918,60.76709700000001,40.96081399999999,16.146,13.899698,82.82
rec1_only,1,2026Q1,Germany,7.0,30.139545360399993,35.78758321866667,28.15290441150092,24.589001996746646,32.084827,35.029208999999994,58.791722,36.309284,17.625999999999998,8.126687,84.65
rec1_only,1,2026Q1,India,8.0,28.832275047799993,46.630735780799995,19.170401434977578,16.58499368035787,55.65415699999999,18.771287,51.527429000000005,19.67744,18.516,5.005922,58.83
rec1_only,1,2026Q1,Israel,9.0,27.65212443879999,39.33287399306666,19.141719615932473,22.95921425376169,39.53744699999999,30.116510999999996,57.058828,20.810449000000002,16.988,17.216745,43.91
rec1_only,1,2026Q1,France,10.0,26.344510560399996,31.81229328586667,21.848636188868372,24.93730215128101,23.834751999999998,37.703493,65.93375,28.084822,13.8,6.775143,91.2
rec1_only,1,2026Q1,UAE,11.0,25.56516333899999,39.10831308586666,8.077257411764707,31.87254024806832,34.13514299999999,50.14824,45.262485999999996,7.100418,9.338,18.302879,81.38
rec1_only,1,2026Q1,Japan,12.0,22.934060240999997,20.479713075200003,25.078310421524666,23.371209259861732,9.805549,40.800648,40.613047,20.311903,31.23,10.053349,71.96
rec1_only,1,2026Q1,Spain,13.0,22.141652517199994,32.182436782399996,11.25003292218412,23.620785860105734,28.328127999999992,30.508564999999997,57.942934,14.789403,6.6819999999999995,5.075851,91.28
rec1_only,2,2026Q2,United States of America,1.0,76.69092606067773,73.72280236693332,74.99602577968281,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.15222995213145,85.5956,77.39
