scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
baseline,9,2028Q1,Spain,22.706461483235042,22.76323788956399,22.820011989762605,13.0,13.0,13.0,32.182436782399996,11.704387470303613,25.451689994946783,28.328127999999992,30.508564999999997,57.942934,15.59579723779073,6.6819999999999995,7.408593625686082,91.28
baseline,9,2028Q1,UAE,26.184192844289687,26.233002006947018,26.278892781373226,11.0,11.0,11.0,39.62278401419843,8.651835460627723,32.936294679197616,34.92067475132089,50.14824,45.262485999999996,7.100418,10.654148267818542,19.658201355516546,81.38
baseline,9,2028Q1,United Kingdom,32.99961468906313,33.04824728660986,33.09614339030118,5.0,5.0,5.0,37.38945935893333,30.482093194156924,30.386553390167574,35.37574299999999,31.680918,60.76709700000001,41.5898807579817,16.146,16.01489885306843,82.82
baseline,9,2028Q1,United States of America,76.8327869365408,76.86002484995007,76.89625469346018,1.0,1.0,1.0,73.72280236693332,75.44207903547897,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.17397490241737,85.5956,77.39
baseline,10,2028Q2,Canada,32.86445341959999,32.86445341959999,32.86445341959999,6.0,6.0,6.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,10,2028Q2,China,50.86067009638294,50.92611800372711,50.99969746684666,2.0,2.0,2.0,33.8013536816,71.93964603094182,44.63710708173572,17.608435999999998,63.96388299999999,65.70797,78.67125920280031,63.239272475054236,30.868609489113027,94.87
baseline,10,2028Q2,France,26.95664195879564,27.017144362283734,27.077543155315393,10.0,10.0,10.0,31.81229328586667,22.31585868692536,26.95629959471256,23.834751999999998,37.703493,65.93375,28.914054439201337,13.8,9.347534043211494,91.2
baseline,10,2028Q2,Germany,30.72210037078979,30.780635883842475,30.83886439926616,7.0,7.0,7.0,35.78758321866667,28.555172198341182,26.578652729448823,32.084827,35.029208999999994,58.791722,37.023233990595244,17.625999999999998,10.661687596743345,84.65
baseline,10,2028Q2,India,29.47513006092735,29.522922261158634,29.566895355979838,8.0,8.0,8.0,46.955593072881356,19.69862475067033,18.096661465929174,56.15017281649229,18.771287,51.527429000000005,19.67744,19.72596651951131,6.931927743378157,58.83
baseline,10,2028Q2,Israel,28.25743699023176,28.30124874564514,28.341591714103405,9.0,9.0,9.0,39.7141791720052,19.692098668036984,24.180506862911155,40.11965156881902,30.116510999999996,57.058828,20.810449000000002,18.24871721240374,18.77278568699406,43.91
baseline,10,2028Q2,Japan,23.600491931880764,23.649915661352853,23.696021698669558,12.0,12.0,12.0,20.983173618126017,25.578953665339327,24.759043407658694,10.574269291519764,40.800648,40.613047,20.311903,32.376790656979686,11.821579139602449,71.96
baseline,10,2028Q2,Singapore,33.6741491342796,33.721207262790784,33.764786108745916,4.0,4.0,4.0,52.174527609797096,18.961506647002317,28.348219626696746,56.79776065258108,42.13708899999999,45.990356,20.415143,17.085393505006518,14.240151327485648,79.82
baseline,10,2028Q2,South Korea,38.336446503028746,38.381539275988985,38.422594006485916,3.0,3.0,3.0,31.763198371058564,52.00987030729462,27.47597054539733,22.551723586103265,48.873993999999996,50.010816000000005,25.094224,86.74813043562168,11.02378837882489,87.5
baseline,10,2028Q2,Spain,22.77615557560431,22.839845743481767,22.903515205432026,13.0,13.0,13.0,32.182436782399996,11.760391367458396,25.67734186027122,28.328127999999992,30.508564999999997,57.942934,15.69519366761928,6.6819999999999995,7.696095147361102,91.28
baseline,10,2028Q2,UAE,26.26052293802939,26.31525547660953,26.36670922643693,11.0,11.0,11.0,39.686147132717025,8.722600534075477,33.06730576434413,35.01742218391239,50.14824,45.262485999999996,7.100418,10.816245182284066,19.825121696643627,81.38
baseline,10,2028Q2,United Kingdom,33.06050217511677,33.1150411755102,33.16875023533461,5.0,5.0,5.0,37.38945935893333,30.525781738006174,30.591180450084863,35.37574299999999,31.680918,60.76709700000001,41.667419741938865,16.146,16.275612811792065,82.82
baseline,10,2028Q2,United States of America,76.85316142285028,76.8836526636548,76.92417359660179,1.0,1.0,1.0,73.72280236693332,75.50440510697655,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.31674114836744,85.5956,77.39
baseline,11,2028Q3,Canada,32.86445341959999,32.86445341959999,32.86445341959999,6.0,6.0,6.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,11,2028Q3,China,50.95408085730875,51.02641355979839,51.107723315699715,2.0,2.0,2.0,33.8013536816,72.05470343604176,44.86676323647515,17.608435999999998,63.96388299999999,65.70797,78.77246029195453,63.370951555739694,31.161212848959792,94.87
baseline,11,2028Q3,France,27.023676211996687,27.09072085432947,27.15761281782245,10.0,10.0,10.0,31.81229328586667,22.366969942734766,27.177126361337137,23.834751999999998,37.703493,65.93375,29.004767346866807,13.8,9.628887939133687,91.2
baseline,11,2028Q3,Germany,30.785902041925503,30.85075730926149,30.915242909626343,7.0,7.0,7.0,35.78758321866667,28.599177809891522,26.79623649450148,32.084827,35.029208999999994,58.791722,37.101335710345865,17.625999999999998,10.938909606206803,84.65
baseline,11,2028Q3,India,29.545471265354543,29.598406196565037,29.647099463323002,8.0,8.0,8.0,46.99109884204266,19.756356863806865,18.261879705257954,56.20438561549672,18.771287,51.527429000000005,19.67744,19.858209686218622,7.1424311892379855,58.83
baseline,11,2028Q3,Israel,28.32366997992075,28.372199560491623,28.41686421157658,9.0,9.0,9.0,39.7558544983513,19.75225229011329,24.313995445637733,40.183284497889815,30.116510999999996,57.058828,20.810449000000002,18.386507170887903,18.942862591100095,43.91
baseline,11,2028Q3,Japan,23.67340827427893,23.72816170561507,23.779212700095666,12.0,12.0,12.0,21.038200099767923,25.633671417347387,24.910729502325097,10.658287738652158,40.800648,40.613047,20.311903,32.50212902426824,12.014841371097106,71.96
baseline,11,2028Q3,Singapore,33.74368931569501,33.79580995311892,33.844055061276904,4.0,4.0,4.0,52.21385448219904,19.02617763575593,28.49342790115363,56.85780779081695,42.13708899999999,45.990356,20.415143,17.23353109918473,14.425160211884343,79.82
baseline,11,2028Q3,South Korea,38.397200769007114,38.44714474036003,38.492609809626245,3.0,3.0,3.0,31.818640048977898,52.0288666274256,27.630238410928435,22.636375985206477,48.873993999999996,50.010816000000005,25.094224,86.79164406076762,11.220340027188092,87.5
baseline,11,2028Q3,Spain,22.84565033987572,22.916200413203107,22.98672810131149,13.0,13.0,13.0,32.182436782399996,11.816221429493897,25.902260037129544,28.328127999999992,30.508564999999997,57.942934,15.794281572664497,6.6819999999999995,7.982661881503395,91.28
baseline,11,2028Q3,UAE,26.336609075292838,26.397238895382873,26.454218254908213,11.0,11.0,11.0,39.7493023789778,8.793133244469505,33.19788644595978,35.11385222197344,50.14824,45.262485999999996,7.100418,10.977809837935887,19.991493663531152,81.38
baseline,11,2028Q3,United Kingdom,33.12120986471305,33.18162359171606,33.24110916096171,5.0,5.0,5.0,37.38945935893333,30.56933467337785,30.795126365924403,35.37574299999999,31.680918,60.76709700000001,41.74471804624318,16.146,16.535458929434256,82.82
baseline,11,2028Q3,United States of America,76.87344297770741,76.90715473177286,76.9519154884638,1.0,1.0,1.0,73.72280236693332,75.56639948344204,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.45874760225303,85.5956,77.39
baseline,12,2028Q4,Canada,32.86445341959999,32.86445341959999,32.86445341959999,6.0,6.0,6.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,12,2028Q4,China,51.04700789402145,51.12617122529534,51.21508169730794,2.0,2.0,2.0,33.8013536816,72.16914295455028,45.0951843713887,17.608435999999998,63.96388299999999,65.70797,78.87313576304373,63.50192984948569,31.45224267836519,94.87
baseline,12,2028Q4,France,27.09051671586112,27.164053628998577,27.237367858594915,10.0,10.0,10.0,31.81229328586667,22.41792255009823,27.397268370949753,23.834751999999998,37.703493,65.93375,29.09519868325018,13.8,9.909369390759295,91.2
baseline,12,2028Q4,Germany,30.849520366950813,30.920655761507334,30.991360047996363,7.0,7.0,7.0,35.78758321866667,28.643046828791682,27.013172573886756,32.084827,35.029208999999994,58.791722,37.179195003721574,17.625999999999998,11.21530640372411,84.65
baseline,12,2028Q4,India,29.615592883538035,29.6736428181355,29.72702315424419,8.0,8.0,8.0,47.02648812917825,19.813899408707925,18.42654841499808,56.25842056124528,18.771287,51.527429000000005,19.67744,19.99001862139683,7.352234483150405,58.83
baseline,12,2028Q4,Israel,28.389699207198497,28.44291837020252,28.491880060004615,9.0,9.0,9.0,39.797393102509716,19.812208392726433,24.447047207989762,40.24670866954864,30.116510999999996,57.058828,20.810449000000002,18.523844684486946,19.112382945309236,43.91
baseline,12,2028Q4,Japan,23.746100864931147,23.806149783122535,23.862113204704677,12.0,12.0,12.0,21.093046058745465,25.688209499027554,25.06191810654733,10.742030550608902,40.800648,40.613047,20.311903,32.62705583251568,12.207469753367825,71.96
baseline,12,2028Q4,Singapore,33.81300973668724,33.87017118221725,33.92304493302069,4.0,4.0,4.0,52.253052336870326,19.090636271894017,28.638160167339155,56.91765793536797,42.13708899999999,45.990356,20.415143,17.38118227114817,14.60956261735077,79.82
baseline,12,2028Q4,South Korea,38.457767048427606,38.512535126590414,38.56238059060673,3.0,3.0,3.0,31.873899842118906,52.04780057154621,27.783998527431,22.720750669359074,48.873993999999996,50.010816000000005,25.094224,86.83501480527593,11.416244755934107,87.5
baseline,12,2028Q4,Spain,22.91494613099023,22.99231494204804,23.069655329749224,13.0,13.0,13.0,32.182436782399996,11.871878195991291,26.126497230729406,28.328127999999992,30.508564999999997,57.942934,15.893061910581924,6.6819999999999995,8.268360979463012,91.28
baseline,12,2028Q4,UAE,26.412449180785316,26.478953563941836,26.541420946926547,11.0,11.0,11.0,39.812250434937056,8.863434354793384,33.32803813802572,35.20996590676463,50.14824,45.262485999999996,7.100418,11.138843982490458,20.15731905772292,81.38
baseline,12,2028Q4,United Kingdom,33.18174019888903,33.247983416680896,33.31321672855698,5.0,5.0,5.0,37.38945935893333,30.612752421198294,30.99845002643061,35.37574299999999,31.680918,60.76709700000001,41.821776417960095,16.146,16.794512235747604,82.82
baseline,12,2028Q4,United States of America,76.89363202498818,76.93053172351355,76.97948149133217,1.0,1.0,1.0,73.72280236693332,75.6280639301334,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.59999830763488,85.5956,77.39
baseline,13,2029Q1,Canada,32.86445341959999,32.86445341959999,32.86445341959999,6.0,6.0,6.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,13,2029Q1,China,51.13945879239818,51.22538494281589,51.32184639903686,2.0,2.0,2.0,33.8013536816,72.28297835852274,45.3223754827473,17.608435999999998,63.96388299999999,65.70797,78.9732659606783,63.63221108583173,31.74170534304435,94.87
baseline,13,2029Q1,France,27.1571737744763,27.237161181789123,27.31684417800243,10.0,10.0,10.0,31.81229328586667,22.468717001457755,27.616727195694686,23.834751999999998,37.703493,65.93375,29.185349322343804,13.8,10.188980401146752,91.2
baseline,13,2029Q1,Germany,30.912955882821027,30.99034189335459,31.067216718189037,7.0,7.0,7.0,35.78758321866667,28.686779679022855,27.2294320020781,32.084827,35.029208999999994,58.791722,37.25681262320958,17.625999999999998,11.490841084512976,84.65
baseline,13,2029Q1,India,29.685495093032504,29.74863824158865,29.806667415753502,8.0,8.0,8.0,47.061761316424956,19.87125300783672,18.590690796614886,56.31227823721237,18.771287,51.527429000000005,19.67744,20.121394750881574,7.561367185946118,58.83
baseline,13,2029Q1,Israel,28.455526881367973,28.513399269422553,28.566639047828414,9.0,9.0,9.0,39.83879543301819,19.871967624448132,24.579663580906313,40.309924768655634,30.116510999999996,57.058828,20.810449000000002,18.660731238841606,19.281348572771314,43.91
baseline,13,2029Q1,Japan,23.818570398925917,23.883876727565156,23.94472423243093,12.0,12.0,12.0,21.14771208729043,25.74256850034242,25.212610853929156,10.825498631652728,40.800648,40.613047,20.311903,32.75157243311064,12.399466367778139,71.96
baseline,13,2029Q1,Singapore,33.882111104375376,33.944290602818256,34.00175850925304,4.0,4.0,4.0,52.29212159707306,19.154883252694205,28.782407774966295,56.977311732501626,42.13708899999999,45.990356,20.415143,17.52834861810497,14.793347522612496,79.82
baseline,13,2029Q1,South Korea,38.518150926818905,38.57771491744563,38.63190691428394,3.0,3.0,3.0,31.928978347182017,52.066672344473325,27.937253136031217,22.804848549646803,48.873993999999996,50.010816000000005,25.094224,86.87824313830714,11.611505420466717,87.5
baseline,13,2029Q1,Spain,22.984043527947517,23.068203175836842,23.15229917639534,13.0,13.0,13.0,32.182436782399996,11.927362204856905,26.349968983793627,28.328127999999992,30.508564999999997,57.942934,15.991535636054557,6.6819999999999995,8.553084834791985,91.28
baseline,13,2029Q1,UAE,26.488055104621704,26.560400368004995,26.628319602489235,11.0,11.0,11.0,39.874991980313766,8.933504625525362,33.45776224987774,35.30576427613054,50.14824,45.262485999999996,7.100418,11.299349357925465,20.322599674844227,81.38
baseline,13,2029Q1,United Kingdom,33.24210762612619,33.31414216475261,33.38507414799338,5.0,5.0,5.0,37.38945935893333,30.656035401087323,31.201154921928257,35.37574299999999,31.680918,60.76709700000001,41.89859560183616,16.146,17.052777177731393,82.82
baseline,13,2029Q1,United States of America,76.9137289866351,76.95378430452469,77.00687272037733,1.0,1.0,1.0,73.72280236693332,75.68940020291403,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.74049728655413,85.5956,77.39
baseline,14,2029Q2,Canada,32.86445341959999,32.86445341959999,32.86445341959999,6.0,6.0,6.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
baseline,14,2029Q2,China,51.23145609441046,51.324060679387244,51.42798751712346,2.0,2.0,2.0,33.8013536816,72.39620271307544,45.548289097871276,17.608435999999998,63.96388299999999,65.70797,79.0728557136386,63.76179897446899,32.02954035837588,94.87
baseline,14,2029Q2,France,27.22363989337663,27.310043006032156,27.39607790787359,10.0,10.0,10.0,31.81229328586667,22.519353787726825,27.835505371616573,23.834751999999998,37.703493,65.93375,29.275220135427155,13.8,10.46772420145345,91.2
baseline,14,2029Q2,Germany,30.97620912489282,31.059808344570392,31.1428138208606,7.0,7.0,7.0,35.78758321866667,28.73037678325023,27.445024908990888,32.084827,35.029208999999994,58.791722,37.334189318961435,17.625999999999998,11.765526555030359,84.65
baseline,14,2029Q2,India,29.755197229996732,29.823388430695243,29.88603539379103,8.0,8.0,8.0,47.096918784665974,19.92841828161253,18.754295624848147,56.36595922495822,18.771287,51.527429000000005,19.67744,20.252339495826646,7.769814995596677,58.83
baseline,14,2029Q2,Israel,28.52115317606309,28.583648492227653,28.641136253469487,9.0,9.0,9.0,39.880061936942965,19.931530631720467,24.711845990633883,40.372933477824155,30.116510999999996,57.058828,20.810449000000002,18.797168314714373,19.44976129065737,43.91
baseline,14,2029Q2,Japan,23.890817569165666,23.961348387353134,24.02704679960813,12.0,12.0,12.0,21.202198775691727,25.79674900931738,25.36280937270407,10.908692883079784,40.800648,40.613047,20.311903,32.87568017300434,12.590833288849389,71.96
baseline,14,2029Q2,Singapore,33.95099776496541,34.01816779603874,34.080212237495246,4.0,4.0,4.0,52.331062684680774,19.218919273144543,28.92618143456432,57.0367698263652,42.13708899999999,45.990356,20.415143,17.675031732018716,14.976528573882732,79.82
baseline,14,2029Q2,South Korea,38.57835396962535,38.64268189520544,38.70119004817397,3.0,3.0,3.0,31.983876158910082,52.08548215035125,28.09000291708253,22.888670534166447,48.873993999999996,50.010816000000005,25.094224,86.92132952748129,11.80612288761966,87.5
baseline,14,2029Q2,Spain,23.052943108037493,23.143851636207458,23.234657770008653,13.0,13.0,13.0,32.182436782399996,11.982673992327417,26.572801293802137,28.328127999999992,30.508564999999997,57.942934,16.089703700802076,6.6819999999999995,8.836993980030808,91.28
baseline,14,2029Q2,UAE,26.563427587517076,26.641580190356052,26.714918655685548,11.0,11.0,11.0,39.93752769259702,9.003344814646606,33.58706018622168,35.40124836451092,50.14824,45.262485999999996,7.100418,11.459327700498656,20.4873373046213,81.38
